,885009.WI,H11001.CSI,000300.SH,399005.SZ,HSI.HI
2016/4/26,1402.1103,172.8187,3179.1605,6656.756,17906.96728
2016/4/27,1402.2145,172.8254,3165.9156,6625.581,17858.2976
2016/4/28,1402.3052,172.9665,3160.5809,6611.787,17910.12244
2016/4/29,1402.4062,173.015,3156.7451,6616.827,17539.79382
2016/5/3,1402.5133,173.1947,3213.5397,6812.147,17205.28177
2016/5/4,1402.602,173.2148,3209.4614,6804.804,17174.37248
2016/5/5,1402.6932,173.1917,3213.9199,6825.509,17158.42147
2016/5/6,1402.7871,173.2119,3130.3544,6563.617,16894.50289
2016/5/9,1402.9183,173.3124,3065.6154,6390.903,16911.36202
2016/5/10,1403.0174,173.515,3069.1124,6400.159,17009.1143
2016/5/11,1403.1195,173.5589,3082.8086,6390.857,16850.65521
2016/5/12,1403.2093,173.6627,3090.1372,6426.766,16670.83326
2016/5/13,1403.3066,173.7667,3074.9351,6398.485,16578.40149
2016/5/16,1403.4393,173.7765,3095.3085,6512.528,16733.7358
2016/5/17,1403.5282,173.7384,3086.0249,6505.023,16897.98131
2016/5/18,1403.6276,173.649,3068.0358,6366.701,16656.76183
2016/5/19,1403.7136,173.5746,3062.5002,6379.461,16616.50011
2016/5/20,1403.8109,173.592,3078.2183,6433.558,16744.73513
2016/5/23,1403.9428,173.6321,3087.2225,6484.898,16693.06958
2016/5/24,1404.0351,173.6575,3063.5556,6420.264,16715.26775
2016/5/25,1404.1233,173.6703,3059.2259,6403.622,17226.68565
2016/5/26,1404.2101,173.6763,3064.2111,6426.308,17221.68792
2016/5/27,1404.3057,173.6965,3062.4993,6420.716,17352.59591
2016/5/30,1404.4346,173.7268,3066.7095,6383.635,17473.09333
2016/5/31,1404.5252,173.6976,3169.5598,6653.514,17627.25897
2016/6/1,1404.6134,173.7188,3160.547,6693.934,17603.02733
2016/6/2,1404.6984,173.6821,3167.0997,6734.026,17635.42755
2016/6/3,1404.7853,173.6675,3189.3255,6802.302,17737.70389
2016/6/6,1404.9203,173.76,3178.7883,6839.812,17731.8403
2016/6/7,1405.0008,173.8055,3177.0536,6820.265,18017.24402
2016/6/8,1405.0881,173.8281,3163.9864,6809.42,17987.76349
2016/6/13,1405.2409,173.9294,3066.3413,6495.613,17388.24623
2016/6/14,1405.3335,174.0588,3075.9834,6518.603,17278.63555
2016/6/15,1405.4219,174.1187,3116.3682,6710.72,17404.76031
2016/6/16,1405.5023,174.2423,3094.6748,6671.655,16975.5475
2016/6/17,1405.5963,174.2968,3110.3572,6720.074,17103.94134
2016/6/20,1405.7198,174.3786,3112.6744,6752.483,17367.83226
2016/6/21,1405.813,174.3828,3106.3175,6698.009,17486.74035
2016/6/22,1405.8982,174.4541,3133.9611,6801.208,17671.90093
2016/6/23,1405.9917,174.5004,3117.3168,6759.77,17662.12824
2016/6/24,1406.0872,174.6104,3077.1554,6658.703,17177.91892
2016/6/27,1406.2256,174.9501,3120.5443,6816.662,17298.79151
2016/6/28,1406.3206,175.0164,3136.4013,6895.451,17295.06031
2016/6/29,1406.415,174.9394,3151.3898,6886.861,17469.2041
2016/6/30,1406.4951,174.946,3153.921,6892.73,17772.32421
2016/7/1,1406.5913,175.0839,3154.2003,6875.682,17820.77509
2016/7/4,1406.7324,175.2364,3204.6962,6977.875,18043.94374
2016/7/5,1406.827,175.2211,3207.3827,6971.673,17811.58802
2016/7/6,1406.9232,175.2604,3216.8035,6985.093,17660.58644
2016/7/7,1407.018,175.3817,3209.9542,6993.505,17835.07727
2016/7/8,1407.1234,175.5528,3192.2804,6987.699,17720.14529
2016/7/11,1407.2628,175.6651,3203.3298,6940.179,17990.84761
2016/7/12,1407.3618,175.6835,3273.1823,7026.548,18315.88938
2016/7/13,1407.4596,175.6728,3282.8681,7095.748,18384.14741
2016/7/14,1407.5607,175.6815,3276.7637,7102.785,18581.75273
2016/7/15,1407.6656,175.7411,3276.2775,7093.012,18660.74343
2016/7/18,1407.7973,175.8143,3262.0222,7047.412,18827.70003
2016/7/19,1407.8931,175.9014,3248.2341,7063.662,18716.97552
2016/7/20,1407.9826,176.0407,3237.6051,7041.783,18888.73791
2016/7/21,1408.08,176.2926,3252.5227,7053.891,18969.26249
2016/7/22,1408.1786,176.3758,3225.1621,7002.719,18880.26685
2016/7/25,1408.3269,176.3973,3230.885,7014.428,18956.80574
2016/7/26,1408.4234,176.4095,3269.5882,7086.976,19051.04196
2016/7/27,1408.5192,176.4471,3218.243,6783.557,19097.66628
2016/7/28,1408.6147,176.5683,3221.1365,6772.807,19038.88832
2016/7/29,1408.7132,176.6561,3203.9304,6736.08,18772.06869
2016/8/1,1408.844,176.767,3176.8091,6647.639,18905.36688
2016/8/2,1408.9414,176.826,3189.0529,6685.292,18948.96129
2016/8/3,1409.0336,176.9138,3193.5073,6707.77,18543.46936
2016/8/4,1409.1229,176.9773,3201.2888,6759.158,18696.03016
2016/8/5,1409.2224,177.0727,3205.1101,6729.824,18961.03934
2016/8/8,1409.3633,177.2386,3234.1833,6823.498,19322.324
2016/8/9,1409.4529,177.3923,3256.9813,6884.046,19287.1755
2016/8/10,1409.5445,177.6003,3243.3409,6843.024,19291.75721
2016/8/11,1409.6362,177.7167,3233.3604,6754.641,19287.8542
2016/8/12,1409.7249,177.8145,3294.2337,6829.867,19532.4151
2016/8/15,1409.8663,178.1072,3393.4239,6995.678,19642.38279
2016/8/16,1409.9605,178.1783,3378.2451,7008.886,19585.33157
2016/8/17,1410.0602,178.0476,3373.0476,7032.515,19421.99259
2016/8/18,1410.1601,178.0376,3364.4851,7015.538,19676.74369
2016/8/19,1410.255,177.9866,3365.0197,7021.191,19587.92714
2016/8/22,1410.3931,177.9863,3336.7949,6938.088,19769.46339
2016/8/23,1410.4894,178.0007,3341.8298,6953.105,19751.02111
2016/8/24,1410.5812,177.8611,3329.8631,6969.064,19549.64939
2016/8/25,1410.6756,177.8769,3308.9721,6925.737,19596.9013
2016/8/26,1410.7793,177.8777,3307.0902,6942.077,19641.72321
2016/8/29,1410.9201,177.9522,3307.7812,6961.593,19669.94116
2016/8/30,1411.0137,177.8754,3311.9872,6966.576,19827.45812
2016/8/31,1411.1021,177.8453,3327.7938,6961.141,19817.559
2016/9/1,1411.1913,177.8523,3301.5767,6912.747,19942.07987
2016/9/2,1411.2849,177.9186,3314.1142,6872.163,20013.78267
2016/9/5,1411.4144,177.9175,3319.6803,6884.966,20391.82449
2016/9/6,1411.5105,177.8997,3342.6259,7005.393,20452.64726
2016/9/7,1411.5995,177.8803,3340.8172,6986.073,20375.9336
2016/9/8,1411.6821,177.9247,3339.564,6988.116,20546.47387
2016/9/9,1411.7797,177.9919,3318.044,6935.741,20716.82511
2016/9/12,1411.918,177.9655,3262.6043,6731.843,20089.53994
2016/9/13,1412.0031,178.0167,3260.333,6774.01,19967.87518
2016/9/14,1412.1006,178.0891,3238.7299,6726.92,19995.66553
2016/9/19,1412.2621,178.2189,3263.1242,6783.6,20272.93387
2016/9/20,1412.3583,178.2875,3257.4034,6778.18,20199.83146
2016/9/21,1412.4539,178.3034,3266.6363,6797.078,20364.39847
2016/9/22,1412.5524,178.3822,3291.1211,6829.12,20377.83007
2016/9/23,1412.6537,178.4914,3275.6665,6822.026,20361.37194
2016/9/26,1412.7924,178.6553,3220.2838,6667.08,20065.7697
2016/9/27,1412.8872,178.695,3240.7546,6709.876,20256.27655
2016/9/28,1412.9939,178.7019,3230.8904,6704.23,20309.82845
2016/9/29,1413.0939,178.7443,3244.3874,6749.419,20421.40428
2016/9/30,1413.1893,178.7931,3253.2848,6783.591,20058.14724
2016/10/10,1413.4501,179.193,3293.8689,6910.221,20601.29397
2016/10/11,1413.5427,179.2775,3306.5573,6946.771,20366.33138
2016/10/12,1413.6401,179.255,3300.0099,6947.61,20291.1035
2016/10/13,1413.7309,179.29,3302.6455,6952.04,19978.96181
2016/10/14,1413.831,179.4169,3305.8481,6931.369,20113.77347
2016/10/17,1413.9636,179.5359,3277.8787,6858.675,20007.41236
2016/10/18,1414.0639,179.5783,3321.3324,6958.971,20294.39938
2016/10/19,1414.1525,179.6627,3316.2407,6930.134,20221.95552
2016/10/20,1414.2439,179.8703,3318.6044,6973.232,20280.33067
2016/10/21,1414.3436,179.9529,3327.74,6948.867,20353.72629
2016/10/24,1414.4855,179.9714,3367.5778,7004.894,20595.26792
2016/10/25,1414.5706,179.9093,3367.4547,7019.311,20579.41056
2016/10/26,1414.6744,179.7437,3354.8003,6983.41,20360.53459
2016/10/27,1414.7675,179.7025,3345.695,6973.344,20200.55596
2016/10/28,1414.8664,179.7716,3340.1262,6911.974,20086.83604
2016/10/31,1415,179.7315,3336.2778,6900.73,20004.65252
2016/11/1,1415.0988,179.6587,3359.0515,6953.887,20217.34535
2016/11/2,1415.1927,179.693,3333.3524,6894.832,19870.91086
2016/11/3,1415.2892,179.729,3365.085,6926.244,19741.00508
2016/11/4,1415.3853,179.7371,3354.1749,6895.157,19711.75927
2016/11/7,1415.5236,179.7382,3356.5916,6882.825,19909.72645
2016/11/8,1415.6175,179.6619,3371.1177,6928.478,20032.72785
2016/11/9,1415.7122,179.6327,3353.0547,6851.996,19606.56669
2016/11/10,1415.8047,179.5449,3390.6119,6924.449,19992.21494
2016/11/11,1415.8962,179.4086,3417.2211,6941.25,19787.02855
2016/11/14,1416.0377,179.2859,3430.2482,6947.363,19559.99804
2016/11/15,1416.1244,179.0521,3429.8697,6970.823,19711.34281
2016/11/16,1416.2181,178.9013,3429.5921,6991.644,19701.78146
2016/11/17,1416.3082,178.7007,3436.535,6966.583,19713.78024
2016/11/18,1416.4027,178.5181,3417.4554,6928.973,19816.63296
2016/11/21,1416.5389,178.5545,3441.1106,6929.676,19883.22091
2016/11/22,1416.6344,178.5998,3468.3637,6961.128,20110.91248
2016/11/23,1416.7248,178.6571,3474.7289,6937.364,20146.6517
2016/11/24,1416.8153,178.7283,3488.7402,6891.438,20137.38204
2016/11/25,1416.9164,178.6983,3521.2984,6921.688,20264.54548
2016/11/28,1417.0439,178.7419,3535.0807,6934.941,20322.63189
2016/11/29,1417.1333,178.6287,3564.0404,6922.469,20195.52032
2016/11/30,1417.2304,178.2907,3538.001,6902.103,20235.94837
2016/12/1,1417.3096,178.0235,3565.036,6931.15,20341.03429
2016/12/2,1417.4017,177.7082,3528.9547,6858.434,20015.22099
2016/12/5,1417.5263,177.6553,3469.4073,6832.557,19984.70334
2016/12/6,1417.6175,177.2563,3459.1533,6855.364,20050.50139
2016/12/7,1417.7127,176.9444,3475.7473,6890.185,20229.43224
2016/12/8,1417.8055,177.0175,3470.1426,6877.193,20258.33366
2016/12/9,1417.8996,177.0334,3493.7004,6831.713,20239.74625
2016/12/12,1418.0251,176.795,3409.1794,6526.363,19972.56637
2016/12/13,1418.1229,176.3165,3405.0355,6550.168,19944.11742
2016/12/14,1418.2089,175.9247,3378.9453,6493.113,19983.92157
2016/12/15,1418.2942,174.6415,3340.4338,6503.861,19702.35311
2016/12/16,1418.3955,174.4493,3346.0305,6543.184,19725.52723
2016/12/19,1418.5326,174.0716,3328.9827,6514.0973,19486.97686
2016/12/20,1418.6287,173.6239,3309.0641,6496.5668,19434.68855
2016/12/21,1418.7254,173.8559,3338.536,6544.3529,19514.75475
2016/12/22,1418.8282,174.2874,3335.672,6543.9373,19358.1245
2016/12/23,1418.9542,174.6612,3307.5991,6497.7097,19308.33146
2016/12/26,1419.1222,174.9096,3322.4006,6521.2635,19311.99917
2016/12/27,1419.2429,174.9586,3316.3852,6510.4341,19311.99917
2016/12/28,1419.3637,174.9664,3301.8887,6492.3716,19483.54514
2016/12/29,1419.4901,175.2018,3297.7648,6470.3747,19520.95091
2016/12/30,1419.6284,175.5946,3310.0808,6472.2324,19679.72093
2017/1/3,1419.8754,175.6287,3342.2272,6510.9047,19843.65734
2017/1/4,1419.9842,175.5388,3368.3117,6600.1998,19840.89622
2017/1/5,1420.0961,175.4094,3367.7892,6587.1309,20070.66669
2017/1/6,1420.2185,175.5081,3347.6665,6520.0449,19926.86542
2017/1/9,1420.376,175.6175,3363.9014,6546.6092,20146.71487
2017/1/10,1420.4908,175.8094,3358.2716,6531.1023,20303.8727
2017/1/11,1420.6128,175.7809,3334.4954,6481.3056,20476.68048
2017/1/12,1420.7313,175.8369,3317.6241,6415.3664,20354.12594
2017/1/13,1420.8467,175.8986,3319.9122,6324.5081,20382.15587
2017/1/16,1421.0145,175.927,3319.4455,6146.8458,20176.44338
2017/1/17,1421.1299,175.6455,3326.3563,6215.1655,20319.55532
2017/1/18,1421.2499,175.5548,3339.3653,6206.2604,20408.69861
2017/1/19,1421.3726,175.4603,3329.2891,6186.3702,20376.62564
2017/1/20,1421.502,175.5087,3354.8891,6265.4877,20265.93102
2017/1/23,1421.6735,175.6108,3364.0808,6296.3461,20240.23081
2017/1/24,1421.804,175.6225,3364.4509,6275.0827,20217.22017
2017/1/25,1421.9314,175.2896,3375.9042,6300.3088,20382.33682
2017/1/26,1422.058,175.204,3387.9606,6341.3769,20666.27241
2017/2/3,1423.0529,175.0574,3364.4923,6335.5619,20435.5822
2017/2/6,1423.2259,174.6539,3373.2051,6381.6101,20647.54908
2017/2/7,1423.3485,174.2813,3365.6849,6362.213,20633.04061
2017/2/8,1423.4614,174.1131,3383.2878,6414.7544,20840.23466
2017/2/9,1423.5804,174.164,3396.2924,6445.2251,20831.98197
2017/2/10,1423.7041,174.1974,3413.4868,6442.2771,20912.65751
2017/2/13,1423.8821,174.2318,3436.275,6499.6912,21056.7729
2017/2/14,1424.0072,174.228,3435.8042,6504.9896,21017.45897
2017/2/15,1424.1243,174.1829,3421.7131,6449.0503,21223.94241
2017/2/16,1424.2468,174.2698,3440.9331,6499.0461,21318.68019
2017/2/17,1424.3705,174.466,3421.4419,6465.4489,21202.56543
2017/2/20,1424.5473,174.6685,3471.3926,6546.2475,21386.90744
2017/2/21,1424.679,174.6634,3482.823,6596.7639,21240.16345
2017/2/22,1424.8085,174.643,3489.7567,6628.9198,21463.75025
2017/2/23,1424.9351,174.7725,3473.3236,6627.8708,21345.26833
2017/2/24,1425.0674,174.8278,3473.8517,6635.2693,21204.85136
2017/2/27,1425.2507,174.9161,3446.2228,6600.1646,21213.86333
2017/2/28,1425.3783,174.8964,3452.8103,6625.6034,21029.53863
2017/3/1,1425.5089,174.8273,3458.4376,6640.5795,21072.86532
2017/3/2,1425.6374,174.709,3435.0963,6623.8137,21032.08669
2017/3/3,1425.7722,174.7322,3427.8628,6679.2774,20904.92322
2017/3/6,1425.959,174.722,3446.484,6752.4064,20906.77601
2017/3/7,1426.0919,174.7054,3453.9565,6761.6292,21031.8687
2017/3/8,1426.2195,174.6005,3448.7313,6720.3671,21144.34061
2017/3/9,1426.3474,174.4811,3426.9438,6676.2713,20916.62342
2017/3/10,1426.4774,174.4113,3427.8916,6718.1077,20978.70885
2017/3/13,1426.664,174.4531,3458.098,6808.1712,21173.13839
2017/3/14,1426.7985,174.5429,3456.6934,6791.6655,21209.2583
2017/3/15,1426.926,174.5643,3463.6436,6786.8153,21168.02279
2017/3/16,1427.0551,174.8353,3481.5066,6839.9355,21535.93211
2017/3/17,1427.1867,174.8533,3445.8051,6759.7966,21571.90258
2017/3/20,1427.3634,174.8194,3449.6126,6762.0712,21778.10377
2017/3/21,1427.4943,174.6961,3466.3468,6800.8327,21873.36686
2017/3/22,1427.8125,174.731,3450.0502,6786.0779,21573.17649
2017/3/23,1427.9523,174.7136,3461.9782,6809.9665,21566.50605
2017/3/24,1428.0961,174.8533,3489.5997,6861.2238,21589.22187
2017/3/27,1428.3003,175.0093,3478.0385,6829.6334,21400.77927
2017/3/28,1428.4443,175.0829,3469.8093,6811.2773,21557.78097
2017/3/29,1428.6004,175.0588,3465.1933,6793.7493,21640.13892
2017/3/30,1428.7519,175.0124,3436.758,6676.7658,21547.29048
2017/3/31,1428.9112,175.0148,3456.0455,6745.6794,21406.02849
2017/4/5,1429.1704,175.098,3503.8932,6861.7939,21636.43337
2017/4/6,1429.3091,175.0574,3514.0469,6872.6347,21536.12986
2017/4/7,1429.4549,175.1681,3517.4634,6882.713,21534.80202
2017/4/10,1429.6548,175.234,3505.1392,6831.5518,21561.79937
2017/4/11,1429.7935,175.2241,3517.328,6856.0913,21377.06294
2017/4/12,1429.932,175.2581,3509.4387,6807.7605,21570.2078
2017/4/13,1430.0686,175.2652,3514.5662,6853.5762,21432.50783
2017/4/14,1430.2069,175.2152,3486.5045,6774.8899,21453.37285
2017/4/17,1430.3933,174.9632,3479.9417,6756.1988,21467.92985
2017/4/18,1430.525,174.7856,3462.7429,6736.9635,21191.40055
2017/4/19,1430.6617,174.7852,3445.8761,6702.9443,21044.44677
2017/4/20,1430.7966,174.6743,3461.5481,6729.1541,21287.05932
2017/4/21,1430.9389,174.5577,3466.7865,6691.4628,21281.51526
2017/4/24,1431.0502,174.3488,3431.2587,6545.8398,21319.02316
2017/4/25,1431.1887,174.2829,3440.9743,6594.2072,21638.12659
2017/4/26,1431.3297,174.2706,3445.1832,6640.7966,21746.25751
2017/4/27,1431.4717,174.2671,3446.7202,6642.0474,21869.5161
2017/4/28,1431.6237,174.3043,3439.753,6640.1806,21805.06676
2017/5/2,1431.8587,174.3082,3426.5766,6622.173,21893.86013
2017/5/3,1431.9932,174.1298,3413.1282,6592.9261,21865.45958
2017/5/4,1432.1385,173.9514,3404.3864,6575.5731,21875.10129
2017/5/5,1432.2825,173.8041,3382.5502,6493.1769,21663.28309
2017/5/8,1432.7059,173.6663,3358.8125,6409.5404,21771.60424
2017/5/9,1432.8475,173.4445,3352.5324,6448.7472,22071.84069
2017/5/10,1432.9859,173.1448,3337.7007,6399.516,22195.18155
2017/5/11,1433.1235,172.9911,3356.6459,6407.04,22280.33272
2017/5/12,1433.2665,172.9242,3385.3787,6403.1107,22265.12184
2017/5/15,1433.4615,172.9856,3399.1937,6460.5142,22412.75517
2017/5/16,1433.6014,172.9421,3428.6491,6599.3409,22378.98244
2017/5/17,1433.7398,172.8827,3409.9656,6567.8778,22290.51731
2017/5/18,1433.8637,172.9161,3398.1127,6515.7605,22152.81508
2017/5/19,1434.008,172.8696,3403.8492,6496.0747,22249.29836
2017/5/22,1434.2113,172.8575,3411.2387,6481.6131,22401.2558
2017/5/23,1434.3599,172.8316,3424.194,6422.4554,22403.03799
2017/5/24,1434.5017,172.8723,3424.1669,6460.2957,22451.07694
2017/5/25,1434.6427,172.9378,3485.6581,6485.861,22607.11688
2017/5/26,1434.7906,172.9642,3480.4345,6442.2137,22606.40075
2017/5/31,1435.0645,173.1621,3492.8845,6444.7517,22600.61749
2017/6/1,1435.206,173.2157,3497.7382,6384.6334,22554.93545
2017/6/2,1435.3536,173.228,3486.5074,6420.9307,22648.54628
2017/6/5,1435.5558,173.3275,3468.7538,6469.5172,22554.59632
2017/6/6,1435.7021,173.3482,3492.8816,6509.9303,22663.78671
2017/6/7,1435.8483,173.3517,3533.8718,6654.126,22612.84395
2017/6/8,1435.993,173.3732,3560.9786,6654.5806,22711.87175
2017/6/9,1436.1443,173.4469,3576.1703,6695.2867,22691.1244
2017/6/12,1436.3554,173.6753,3574.3894,6640.7933,22404.55686
2017/6/13,1436.4972,173.9054,3582.2674,6729.5717,22524.67621
2017/6/14,1436.6421,174.0528,3535.2987,6680.0545,22542.82532
2017/6/15,1436.7937,174.1945,3528.7926,6724.2259,22244.40233
2017/6/16,1436.952,174.2474,3518.7611,6704.948,22333.7423
2017/6/19,1437.1711,174.5057,3553.6653,6725.0793,22592.72683
2017/6/20,1437.3277,174.7399,3546.494,6743.4057,22564.85038
2017/6/21,1437.4862,174.7971,3587.955,6818.4037,22462.71573
2017/6/22,1437.6437,174.7709,3590.3425,6753.9831,22447.24158
2017/6/23,1437.8085,174.7166,3622.8831,6823.5284,22460.26695
2017/6/26,1438.0425,174.9132,3668.0919,6930.8005,22630.65962
2017/6/27,1438.2152,175.1111,3674.7152,6924.5841,22626.78724
2017/6/28,1438.3836,175.1604,3646.1666,6873.7548,22407.31274
2017/6/29,1438.5506,175.2302,3668.8279,6939.6625,22606.79292
2017/6/30,1438.7216,175.245,3666.7977,6946.4264,22361.59427
2017/7/3,1439.0509,175.2358,3650.8463,6936.5748,22384.0115
2017/7/4,1439.2111,175.1968,3619.9841,6896.3512,22061.52635
2017/7/5,1439.3694,175.2441,3659.6795,6968.9178,22202.58258
2017/7/6,1439.5254,175.4039,3660.0967,6966.8243,22165.9461
2017/7/7,1439.6798,175.4235,3655.9293,6971.4573,22033.61567
2017/7/10,1439.9032,175.4961,3653.6868,6932.0459,22186.8372
2017/7/11,1440.0508,175.5279,3670.8086,6887.3923,22517.16967
2017/7/12,1440.2011,175.6091,3658.8236,6892.5137,22625.15181
2017/7/13,1440.3523,175.6835,3686.9205,6905.9366,22873.74479
2017/7/14,1440.5086,175.7186,3703.094,6916.6445,22902.42104
2017/7/17,1440.7333,175.8538,3663.5575,6721.522,22912.13993
2017/7/18,1440.8865,175.7703,3667.1807,6723.308,22982.00376
2017/7/19,1441.0399,175.7799,3729.7466,6881.1361,23051.14756
2017/7/20,1441.1937,175.8566,3747.8843,6935.0097,23105.14585
2017/7/21,1441.3485,175.861,3728.5976,6956.8133,23051.89571
2017/7/24,1441.5651,175.8979,3743.4686,6963.3473,23175.79447
2017/7/25,1441.7217,175.8449,3719.559,6920.4496,23211.44906
2017/7/26,1441.8751,175.7679,3705.3884,6882.6712,23298.32469
2017/7/27,1442.0279,175.7532,3712.1947,6957.398,23384.08411
2017/7/28,1442.1881,175.7822,3721.8914,6995.557,23277.5479
2017/7/31,1442.4506,175.7885,3737.8732,7054.9587,23541.8033
2017/8/1,1442.6021,175.7174,3770.3828,7070.6977,23677.43734
2017/8/2,1442.7548,175.7248,3760.8525,7053.8975,23745.10754
2017/8/3,1442.9054,175.7504,3727.8264,6989.8623,23672.53895
2017/8/4,1443.0565,175.7916,3707.5796,6913.4471,23667.79769
2017/8/7,1443.2729,175.712,3726.7948,6960.8411,23808.72534
2017/8/8,1443.422,175.6179,3732.2129,6975.6146,23927.36769
2017/8/9,1443.5691,175.5693,3731.044,7000.9505,23793.37755
2017/8/10,1443.7114,175.5983,3715.9208,6994.7642,23448.1536
2017/8/11,1443.8636,175.6895,3647.3503,6892.3176,22914.42858
2017/8/14,1444.0773,175.8373,3694.6831,7079.9219,23212.01842
2017/8/15,1444.2269,175.8977,3706.0566,7129.6486,23171.27314
2017/8/16,1444.3754,175.8676,3701.4207,7174.2674,23395.83397
2017/8/17,1444.5275,175.8298,3721.277,7197.9056,23322.43212
2017/8/18,1444.6795,175.8129,3724.6748,7163.4759,23075.63435
2017/8/21,1444.9047,175.7618,3740.9941,7213.4662,23156.15337
2017/8/22,1445.0561,175.6847,3752.298,7197.2966,23323.47945
2017/8/23,1445.2065,175.6866,3756.0884,7179.604,23329.50782
2017/8/24,1445.355,175.606,3734.6458,7125.7815,23394.6626
2017/8/25,1445.5102,175.5196,3795.7544,7196.6273,23696.55631
2017/8/28,1445.7428,175.4728,3842.7119,7299.12,23634.47848
2017/8/29,1445.8935,175.4441,3834.5376,7274.9897,23526.68122
2017/8/30,1446.0457,175.4255,3834.3005,7305.333,23732.64085
2017/8/31,1446.1966,175.4331,3822.0928,7326.7603,23595.18567
2017/9/1,1446.3553,175.4423,3830.5383,7383.457,23543.82854
2017/9/4,1446.5862,175.4629,3845.6163,7438.8545,23279.62619
2017/9/5,1446.7405,175.4169,3857.0464,7481.0198,23175.12379
2017/9/6,1446.8911,175.4407,3849.4499,7486.2661,23046.72023
2017/9/7,1447.0405,175.5379,3829.8713,7441.9601,22957.69326
2017/9/8,1447.1942,175.6954,3825.9895,7448.771,23058.07284
2017/9/11,1447.4182,175.7909,3825.6453,7537.528,23253.63624
2017/9/12,1447.571,175.7981,3837.9341,7547.9928,23369.40791
2017/9/13,1447.7251,175.7938,3842.6061,7566.7715,23343.71873
2017/9/14,1447.8827,175.8859,3829.9554,7517.1317,23274.79365
2017/9/15,1448.0419,175.9411,3831.2965,7488.3691,23286.35394
2017/9/18,1448.2709,175.9662,3843.1428,7567.6731,23564.09554
2017/9/19,1448.4256,175.9691,3832.1161,7503.8634,23517.74112
2017/9/20,1448.579,175.9695,3842.4353,7597.0002,23667.85603
2017/9/21,1448.7348,175.9951,3837.8176,7571.2927,23733.27052
2017/9/22,1448.8959,176.003,3837.7304,7525.3974,23523.08197
2017/9/25,1449.1273,176.1566,3817.7915,7452.4705,23223.76213
2017/9/26,1449.2864,176.1805,3820.7816,7451.7715,23265.82665
2017/9/27,1449.4411,176.1498,3821.2,7522.0839,23420.60167
2017/9/28,1449.5997,176.1806,3822.5386,7523.3727,23278.19624
2017/9/29,1449.7694,176.2239,3836.5013,7561.7765,23411.78654
2017/10/9,1450.2171,176.3784,3882.2076,7652.5224,24129.72243
2017/10/10,1450.3779,176.3528,3889.8637,7694.8962,24191.84866
2017/10/11,1450.538,176.3763,3902.6868,7728.6907,23953.41579
2017/10/12,1450.6917,176.3504,3912.9536,7708.9866,23993.80819
2017/10/13,1450.8471,176.3431,3921.0017,7784.1252,24024.14017
2017/10/16,1451.0707,176.2299,3913.4462,7739.6604,24200.3683
2017/10/17,1451.2248,176.0694,3913.0688,7726.536,24213.50719
2017/10/18,1451.3768,176.0707,3944.1626,7756.0725,24267.17955
2017/10/19,1451.5267,176.142,3931.2495,7716.2518,23833.85378
2017/10/20,1451.6797,176.1837,3926.852,7752.5295,24135.81409
2017/10/23,1451.9067,176.2362,3930.7981,7797.5799,24018.95447
2017/10/24,1452.0594,176.2606,3959.3953,7815.3796,23920.74406
2017/10/25,1452.2098,176.1498,3976.949,7853.7855,24060.00376
2017/10/26,1452.3614,176.0628,3993.5752,7856.8744,23958.20383
2017/10/27,1452.5131,175.9497,4021.9676,7820.6564,24227.05631
2017/10/30,1452.7325,175.6354,4009.7218,7746.6099,24142.15052
2017/10/31,1452.8809,175.5155,4006.7179,7827.0936,24044.86329
2017/11/1,1453.0294,175.5953,3996.6221,7812.0343,24300.66189
2017/11/2,1453.1839,175.6098,3997.1343,7794.3752,24198.35123
2017/11/3,1453.3382,175.594,3992.6979,7756.5783,24223.5392
2017/11/6,1453.561,175.6669,4020.8896,7848.9091,24279.5411
2017/11/7,1453.7144,175.5995,4054.2465,7925.8612,24608.36619
2017/11/8,1453.8609,175.5331,4048.0057,7902.1705,24551.51376
2017/11/9,1454.0084,175.495,4075.8998,8001.8013,24789.97649
2017/11/10,1454.1604,175.4733,4111.9112,8068.4586,24748.70507
2017/11/13,1454.3874,175.3135,4128.0733,8153.3873,24813.89948
2017/11/14,1454.5345,175.0877,4099.351,8059.1404,24813.40998
2017/11/15,1454.6835,175.0305,4073.6696,7893.4604,24499.12405
2017/11/16,1454.832,175.0113,4105.0122,7958.3227,24637.50762
2017/11/17,1454.9862,175.0417,4120.8508,7801.451,24780.64127
2017/11/20,1455.2189,175.0441,4143.8334,7966.2141,24822.10618
2017/11/21,1455.383,174.9716,4217.7015,8083.1662,25330.45047
2017/11/22,1455.5357,174.7593,4227.5666,8034.0778,25463.36189
2017/11/23,1455.6904,174.4804,4102.3966,7748.834,25108.85381
2017/11/24,1455.8471,174.4923,4104.2034,7731.2408,25166.85455
2017/11/27,1456.08,174.548,4049.9475,7553.4428,25048.31654
2017/11/28,1456.2398,174.4893,4055.8235,7676.2654,25087.73846
2017/11/29,1456.3966,174.5015,4053.7529,7657.1475,25061.46394
2017/11/30,1456.5531,174.5573,4006.0993,7553.2951,24677.32731
2017/12/1,1456.7111,174.6363,3998.1365,7645.3669,24593.31813
2017/12/4,1456.9407,174.7573,4018.8571,7628.285,24655.93839
2017/12/5,1457.0961,174.87,4040.1704,7483.9009,24392.64439
